IDCNTRY,IDBOOK,IDSCHOOL,IDCLASS,IDSTUD,ME62271,ME62152,ME62215,ME62143,ME62230,ME62095,ME62076,ME62030,ME62171,ME62301,ME62194,ME62344,ME62320,ME62296,ME62271_S,ME62152_S,ME62215_S,ME62143_S,ME62230_S,ME62095_S,ME62076_S,ME62030_S,ME62171_S,ME62301_S,ME62194_S,ME62344_S,ME62320_S,ME62296_S,BSBG01,BSBGHER,BSBGSSB,BSBGSB,BSBGSLM,BSBGICM,BSBGDML,BSBGSCM,BSBGSVM,BSBGSEC,BSBG01_Z,BSBGHER_Z,BSBGSSB_Z,BSBGSB_Z,BSBGSLM_Z,BSBGICM_Z,BSBGDML_Z,BSBGSCM_Z,BSBGSVM_Z,BSBGSEC_Z
158,10,5128,512807,51280709,1,1,0,0,1,1,1,1,1,1,1,1,1,1,48.888,149.794,135.545,120.12,30.12,39.584,23.292,100.741,19.858,64.102,131.197,35.478,120.959,130.28,1,10.23835,11.62252,9.28593,9.31385,13.01885,9.71101,9.6723,7.30474,8.99128,0,-0.081221325,1.386661104,-0.938721121,0.052734706,1.636317524,-0.407195857,0.223521786,-0.497288151,0.24310672
158,11,5128,512807,51280710,0,0,0,0,0,0,0,1,0,0,1,1,1,1,266.795,212.986,183.751,35.488,41.424,40.794,23.878,53.112,19.232,42.096,71.64,110.735,76.289,82.975,1,10.84499,10.70956,11.18784,9.4964,10.92487,7.41866,7.34181,7.70526,9.52551,0,0.29614548,0.855017095,0.103781045,0.152870939,0.578081393,-1.518798238,-0.783550518,-0.281238009,0.510583319
158,10,5128,512807,51280725,0,1,0,0,0,0,1,0,0,0,1,0,1,1,130.615,200.239,27.154,121.552,21.65,6.039,7.559,38.767,10.159,174.267,53.847,81.048,10.035,117.32,2,8.3581,6.73999,7.34528,9.31385,9.92675,10.31153,7.34181,7.30474,6.87554,1,-1.25085065,-1.456582658,-2.002458012,0.052734706,0.073660794,-0.115992741,-0.783550518,-0.497288151,-0.816195338
158,11,5128,512807,51280726,0,1,0,1,0,0,1,0,0,0,1,1,1,0,84.476,78.976,90.729,60.328,67.863,22.376,29.536,36.816,19.992,111.551,89.944,70.239,72.721,41.448,2,10.84499,5.90263,9.92809,13.84849,13.01885,9.99445,10.08761,8.57829,5.9732,1,0.29614548,-1.944202519,-0.586731179,2.540172477,1.636317524,-0.269750624,0.402989279,0.189695417,-1.267976096
158,10,5129,512905,51290512,1,1,0,1,1,1,1,1,0,1,1,1,1,1,51.637,47.728,81.185,27.831,13.143,33.349,19.984,41.849,21.239,58.536,53.879,28.578,74.137,58.872,1,13.30161,8.46096,10.41803,9.13133,8.24029,12.25252,8.76168,7.10653,10.1686,0,1.824311838,-0.454410175,-0.318178245,-0.04738507,-0.778626671,0.825228759,-0.16998352,-0.604207402,0.8325636
158,11,5129,512905,51290513,0,1,0,1,0,1,1,1,1,1,1,0,0,1,38.731,75.643,492.396,69.665,31.929,60.617,32.08,94.577,45.551,47.376,48.704,48.688,60.857,160.796,2,10.84499,8.46096,11.18784,9.86638,8.24029,11.10343,10.84951,8.34615,8.52147,1,0.29614548,-0.454410175,0.103781045,0.355820286,-0.778626671,0.268014032,0.732228361,0.064473505,0.007883725
158,10,5130,513003,51300308,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7.856,26.832,52.68,17.712,15.056,19.456,12.672,12.848,10.44,31.016,46.368,22.976,34.096,43.455,2,12.25657,13.27199,12.93734,10.67004,13.01885,9.45061,15.85188,9.65438,12.56518,1,1.174233693,2.347196992,1.062742058,0.796661067,1.636317524,-0.533468573,2.893897487,0.770164301,2.032475748
158,11,5130,513003,51300309,0,1,1,1,1,1,1,1,1,0,1,1,1,1,23.973,41.184,141.904,34.424,17.144,34.408,40.008,28.833,91.654,52.192,61.296,76.281,31.463,54.32,2,10.84499,13.27199,10.41803,9.4964,13.01885,11.61733,9.22591,11.3019,12.56518,1,0.29614548,2.347196992,-0.318178245,0.152870939,1.636317524,0.517213527,0.030623723,1.6588763,2.032475748
158,10,5130,513003,51300324,1,1,0,1,0,1,1,1,0,0,0,1,0,1,31.606,25.04,112.863,29.864,26.288,21.657,22.415,41.216,12.241,20.335,207.409,52.32,38.528,52.73,1,10.26525,13.27199,8.22128,9.31385,8.24029,10.31153,8.99736,8.34615,10.56534,0,-0.064487896,2.347196992,-1.522292337,0.052734706,-0.778626671,-0.115992741,-0.068139359,0.064473505,1.031202138
158,10,5131,513105,51310502,1,1,0,1,1,1,1,1,1,1,1,1,1,1,30.233,113.608,155.568,32.152,173.136,26.929,25.991,102.528,53.632,60.377,32.304,35.048,50.304,76.463,1,12.25657,10.70956,9.92809,8.57095,9.52219,9.45061,6.49606,7.50425,11.02143,0,1.174233693,0.855017095,-0.586731179,-0.354776699,-0.130791975,-0.533468573,-1.149023616,-0.389667648,1.259555846
158,11,5131,513105,51310503,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.022,47.948,90.144,43.782,53.074,54.156,30.281,46.587,26.003,69.205,45.884,82.031,76.654,72.373,1,12.25657,8.89725,12.93734,12.72711,8.51896,7.82995,15.85188,13.48293,11.02143,0,1.174233693,-0.200345413,1.062742058,1.925049123,-0.637795019,-1.319356206,2.893897487,2.835376453,1.259555846
158,10,5131,513105,51310518,1,1,1,1,0,1,1,1,1,1,1,1,1,1,20.775,54.343,194.06,44.261,36.288,15.967,16.28,74.171,17.453,59.792,20.352,46.968,51.128,68.434,1,10.84499,9.40801,12.93734,8.16805,8.24029,10.31153,10.12116,7.91135,6.87554,0,0.29614548,0.097085465,1.062742058,-0.575784029,-0.778626671,-0.115992741,0.417487207,-0.170068095,-0.816195338
158,11,5131,513105,51310519,1,1,0,1,1,1,1,1,1,0,1,1,1,1,18.356,29.185,66.856,44.752,37.616,47.007,29.129,85.264,29.513,34.354,51.3,60.88,35.328,128.057,1,11.48712,8.08091,9.56975,10.05658,9.92675,9.71101,15.85188,10.34734,6.87554,0,0.695589213,-0.675724696,-0.783149635,0.46015286,0.073660794,-0.407195857,2.893897487,1.143963628,-0.816195338
158,10,5131,513105,51310534,1,1,0,1,0,1,1,1,0,0,1,1,0,1,26.88,42.36,202.847,166.091,44.358,66.672,20.607,45.256,28.137,118.591,63.064,45.344,51.512,72.427,1,9.64761,9.40801,12.93734,7.44727,8.51896,9.19981,3.27793,7.91135,6.44721,0,-0.448697366,0.097085465,1.062742058,-0.971161699,-0.637795019,-0.655086073,-2.539670902,-0.170068095,-1.030650258
158,11,5131,513105,51310535,0,0,0,0,0,0,1,1,1,0,1,0,1,1,24.077,39.415,97.32,59.393,16.601,15.087,9.696,122.224,29.648,48.08,89.376,37.357,81.419,98.832,1,10.84499,10.70956,9.56975,8.76139,8.24029,8.70559,6.95612,6.25944,9.52551,0,0.29614548,0.855017095,-0.783149635,-0.250312475,-0.778626671,-0.894742377,-0.95021835,-1.061148166,0.510583319
158,10,5132,513201,51320101,1,1,0,1,1,1,1,1,1,1,1,0,1,1,28.561,71.711,104.18,55.815,79.862,57.111,21.224,71.214,29.199,231.354,63.009,32.286,70.624,174.298,2,11.48712,8.89725,9.92809,6.74882,9.52219,10.67499,8.76168,6.25944,6.44721,1,0.695589213,-0.200345413,-0.586731179,-1.354290439,-0.130791975,0.060255651,-0.16998352,-1.061148166,-1.030650258
158,11,5132,513201,51320102,1,0,1,0,1,1,1,1,1,0,1,1,0,0,34.614,47.903,78.865,202.077,15.043,29.83,17.833,66.62,28.223,44.223,54.011,27.4,95.585,110.559,2,7.56439,11.62252,12.93734,9.68014,9.92675,8.44435,8.76168,9.65438,8.52147,1,-1.744586319,1.386661104,1.062742058,0.253659936,0.073660794,-1.021422425,-0.16998352,0.770164301,0.007883725
158,10,5132,513201,51320117,1,1,1,1,1,1,1,1,1,1,1,1,1,1,88.023,54.607,100.552,32.17,61.31,31.311,28.744,139.453,25.554,65.176,93.665,43.871,76.8,240.804,1,9.64761,10.70956,9.28593,6.74882,7.50516,6.82234,7.97991,8.82228,7.68313,0,-0.448697366,0.855017095,-0.938721121,-1.354290439,-1.150139831,-1.807964697,-0.507809006,0.321309504,-0.411853714
158,11,5132,513201,51320118,1,0,0,0,1,1,1,1,1,0,1,1,1,0,53.186,63.744,159.462,97.281,25.568,45.247,19.17,130.182,42.551,38.984,73.472,68.728,72.152,98.271,1,10.84499,10.70956,11.18784,9.13133,8.82274,9.45061,8.51577,9.35676,7.68313,0,0.29614548,0.855017095,0.103781045,-0.04738507,-0.484273509,-0.533468573,-0.276248362,0.609620899,-0.411853714
158,10,5133,513320,51332007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.556,34.304,93.512,27.928,16.791,21.193,9.688,43.548,8.355,25.407,47.216,40.414,120.417,235.135,1,12.25657,13.27199,9.92809,9.68014,13.01885,12.25252,8.76168,7.70526,8.52147,0,1.174233693,2.347196992,-0.586731179,0.253659936,1.636317524,0.825228759,-0.16998352,-0.281238009,0.007883725
158,11,5133,513320,51332024,0,1,0,1,1,1,1,0,1,1,1,1,1,0,32.211,69.271,72.214,32.162,16.521,65.024,20.432,41.714,14.944,66.743,35.446,53.97,22.007,92.738,2,10.23835,7.40784,8.84686,9.68014,9.52219,11.10343,8.51577,9.35676,10.1686,1,-0.081221325,-1.067673559,-1.179390462,0.253659936,-0.130791975,0.268014032,-0.276248362,0.609620899,0.8325636
158,10,5134,513406,51340612,0,0,0,0,0,1,0,1,1,0,1,0,0,0,14.193,65.224,134.959,52.609,24.824,28.416,18.088,29.704,23.88,34.358,55.52,79.289,19.011,139.545,1,9.64761,8.89725,10.41803,8.57095,11.65115,13.1082,6.95612,6.01079,8.99128,0,-0.448697366,-0.200345413,-0.318178245,-0.354776699,0.945122022,1.240163619,-0.95021835,-1.19527597,0.24310672
158,11,5134,513406,51340613,1,1,1,1,1,1,1,1,1,1,1,1,1,1,53.616,78.117,117.143,38.232,24.336,92.503,26.568,91.587,25.556,59.992,56.097,82.144,46.766,162.719,2,10.84499,8.89725,12.93734,6.74882,8.24029,10.67499,6.95612,7.50425,8.99128,1,0.29614548,-0.200345413,1.062742058,-1.354290439,-0.778626671,0.060255651,-0.95021835,-0.389667648,0.24310672
158,10,5135,513503,51350303,1,1,1,1,0,1,1,1,1,1,1,1,1,1,13.408,33.422,104.939,115.566,10.647,29.769,18.12,45.632,15.368,79.775,63.52,43.471,52.449,60.271,2,7.56439,10.00496,11.18784,13.84849,13.01885,10.67499,15.85188,9.98068,8.99128,1,-1.744586319,0.444707367,0.103781045,2.540172477,1.636317524,0.060255651,2.893897487,0.946178386,0.24310672
158,11,5135,513503,51350304,1,1,0,1,1,1,1,1,1,1,1,1,0,1,32.172,58.473,224.269,79.496,38.494,41.55,34.822,41.47,38.72,78.759,44.208,43.599,106.032,71.831,2,9.03613,8.46096,8.50552,10.25252,8.82274,11.10343,9.89515,7.50425,6.87554,1,-0.829074944,-0.454410175,-1.366490635,0.567634062,-0.484273509,0.268014032,0.319821733,-0.389667648,-0.816195338
158,10,5135,513503,51350319,0,1,0,0,0,1,1,1,0,0,1,1,1,0,12.793,59.688,71.848,48.384,14.384,30.039,13.888,80.464,11.608,23.872,59.576,28.56,20.768,75.271,1,10.23835,9.40801,8.84686,6.74882,9.15605,10.31153,3.27793,6.48714,7.28369,0,-0.081221325,0.097085465,-1.179390462,-1.354290439,-0.315828402,-0.115992741,-2.539670902,-0.938321298,-0.611844078
158,11,5135,513503,51350320,0,1,0,0,1,0,1,1,0,0,1,0,0,1,21.857,67.216,64.984,83.344,16.312,23.64,28.84,45.328,16.583,24.144,118.28,47.256,35.458,52.997,1,10.84499,9.40801,9.05015,10.05658,8.82274,7.41866,9.6723,9.35676,7.68313,0,0.29614548,0.097085465,-1.067960234,0.46015286,-0.484273509,-1.518798238,0.223521786,0.609620899,-0.411853714
158,10,5136,513604,51360404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.711,52.025,63.839,37.424,13.176,30.946,31.142,53.961,43.456,36.441,23.632,37.604,23.866,72.586,2,11.19079,10.00496,12.93734,11.42832,10.38389,12.25252,13.19086,8.34615,9.52551,1,0.511254014,0.444707367,1.062742058,1.212609039,0.304685954,0.825228759,1.743993586,0.064473505,0.510583319
158,11,5136,513604,51360405,0,1,1,0,1,1,1,1,1,1,1,1,1,1,37.838,29.152,79.256,95.904,61.843,28.508,22.201,95.522,82.83,79.744,58.056,59.376,102.775,192.211,2,9.03613,8.46096,12.93734,7.95043,8.82274,12.25252,9.45004,7.70526,6.44721,1,-0.829074944,-0.454410175,1.062742058,-0.695157608,-0.484273509,0.825228759,0.127476795,-0.281238009,-1.030650258
158,10,5136,513604,51360420,1,0,1,1,1,0,1,0,1,1,1,1,1,1,15.496,17.448,172.056,24.232,30.76,5.144,4.12,15.248,30.992,39.136,38.835,18.332,46.745,54.257,1,7.56439,8.89725,12.93734,8.37412,8.82274,10.67499,7.97991,7.50425,7.68313,0,-1.744586319,-0.200345413,1.062742058,-0.462746103,-0.484273509,0.060255651,-0.507809006,-0.389667648,-0.411853714
158,11,5136,513604,51360421,0,1,0,0,1,1,1,0,1,0,1,0,1,0,33.374,46.976,183.768,129.856,15.872,36.383,22.208,21.624,33.128,19.131,116.046,46.072,98.784,99.375,1,12.25657,9.40801,9.92809,7.95043,7.98224,8.70559,6.95612,9.65438,8.09086,0,1.174233693,0.097085465,-0.586731179,-0.695157608,-0.909037579,-0.894742377,-0.95021835,0.770164301,-0.207712738
158,10,5137,513709,51370906,1,1,1,1,0,1,1,1,0,1,1,1,1,1,10.911,26.28,131.016,26.233,13.39,33.712,14.329,32.207,18.794,34.853,42.568,41.089,49.615,46.001,2,10.23835,10.70956,8.50552,9.4964,8.82274,11.61733,10.12116,7.50425,6.87554,1,-0.081221325,0.855017095,-1.366490635,0.152870939,-0.484273509,0.517213527,0.417487207,-0.389667648,-0.816195338
158,11,5137,513709,51370907,0,1,0,1,1,1,1,1,1,1,1,1,1,1,14.768,47.114,94.156,100.472,21.063,24.08,104.698,56.847,10.217,46.071,61.999,48.449,31.249,84.869,2,10.84499,8.46096,10.41803,8.94763,8.82274,9.45061,7.97991,8.57829,7.28369,1,0.29614548,-0.454410175,-0.318178245,-0.148152125,-0.484273509,-0.533468573,-0.507809006,0.189695417,-0.611844078
158,10,5137,513709,51370922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.709,57.025,159.775,66.777,44.56,64.863,20.864,47.513,13.863,46.913,157.831,33.032,81.192,93.599,1,11.48712,8.89725,12.93734,8.94763,11.65115,9.71101,11.12082,8.57829,9.52551,0,0.695589213,-0.200345413,1.062742058,-0.148152125,0.945122022,-0.407195857,0.849469279,0.189695417,0.510583319
158,11,5137,513709,51370923,0,0,0,0,0,1,1,1,1,0,0,0,0,0,22.42,74.696,81.817,17.383,29.817,14.179,36.605,47.728,28.856,22.807,113.833,42.608,22.768,85.75,1,10.23835,9.40801,9.92809,6.198,8.82274,10.67499,3.27793,7.50425,8.52147,0,-0.081221325,0.097085465,-0.586731179,-1.656438012,-0.484273509,0.060255651,-2.539670902,-0.389667648,0.007883725
158,10,5138,513822,51382212,1,1,1,1,1,1,1,1,1,0,1,1,1,1,9.271,20.414,75.417,13.378,78.774,22.375,20.473,24.023,67.161,29.463,46.272,34.098,18.816,60.155,1,11.48712,8.46096,12.93734,11.75478,13.01885,10.67499,14.06165,9.35676,10.1686,0,0.695589213,-0.454410175,1.062742058,1.391685864,1.636317524,0.060255651,2.120287194,0.609620899,0.8325636
158,11,5138,513822,51382213,0,1,1,0,1,1,1,1,1,1,1,1,1,1,13.734,102.185,117.432,16.303,43.329,70.023,18.091,45.518,30.472,54.963,57.488,49.677,54.964,54.031,1,13.51543,8.08091,9.28593,7.71308,6.80608,9.71101,5.04751,8.34615,8.99128,0,1.957320822,-0.675724696,-0.938721121,-0.825353909,-1.503434378,-0.407195857,-1.774984073,0.064473505,0.24310672
158,10,5138,513822,51382228,1,1,1,1,1,1,1,0,1,0,1,1,1,1,25.616,17.377,176.039,67.912,9.912,30.096,19.864,24.976,14.872,23.896,38.401,42.263,18.96,78.527,1,12.25657,7.73555,12.93734,9.86638,13.01885,10.67499,9.6723,8.57829,8.99128,0,1.174233693,-0.87683819,1.062742058,0.355820286,1.636317524,0.060255651,0.223521786,0.189695417,0.24310672
158,10,5139,513911,51391110,1,1,1,0,0,0,1,0,1,0,1,1,1,0,13.817,41.007,100.991,18.383,30.161,5.066,18.397,16.149,124.674,46.08,43.199,40.162,25.954,77.098,1,12.25657,8.46096,8.09367,8.57095,8.82274,14.67371,8.99736,7.30474,12.56518,0,1.174233693,-0.454410175,-1.592239759,-0.354776699,-0.484273509,1.99930801,-0.068139359,-0.497288151,2.032475748
158,11,5139,513911,51391111,0,1,1,1,1,1,1,1,1,1,1,1,1,1,14.815,22.535,79.964,42.734,15.304,29.097,14.151,42.401,10.215,63.161,54.632,47.981,199.461,33.22,1,12.25657,10.00496,12.93734,9.4964,13.01885,12.25252,11.12082,9.35676,6.87554,0,1.174233693,0.444707367,1.062742058,0.152870939,1.636317524,0.825228759,0.849469279,0.609620899,-0.816195338
158,10,5140,514011,51401104,1,1,0,1,1,1,1,1,0,0,1,1,1,1,69.448,85.04,54.529,44.672,12.336,10.776,9.24,126.015,31.024,50.248,77.228,99.415,31.214,636.486,2,10.84499,10.70956,12.93734,8.76139,8.24029,10.67499,8.51577,8.12441,12.56518,1,0.29614548,0.855017095,1.062742058,-0.250312475,-0.778626671,0.060255651,-0.276248362,-0.055138395,2.032475748
158,11,5140,514011,51401105,1,1,0,1,1,1,1,1,0,0,1,1,1,1,20.109,29.808,153.76,60.751,48.12,16.088,8.298,37.102,15.633,39.264,58.687,41.175,63.201,60.312,1,10.23835,7.40784,12.93734,5.09484,10.38389,5.56633,8.76168,6.90631,8.09086,0,-0.081221325,-1.067673559,1.062742058,-2.261566942,0.304685954,-2.417026885,-0.16998352,-0.712210896,-0.207712738
158,10,5140,514011,51401120,1,1,1,1,1,1,1,1,1,0,1,1,1,1,123.725,49.831,305.264,159.399,26.293,33.945,24.495,38.368,31.216,27.375,56.634,55.127,110.59,41.94,2,9.03613,6.36071,9.92809,6.198,7.50516,8.44435,5.04751,8.12441,7.68313,1,-0.829074944,-1.677448786,-0.586731179,-1.656438012,-1.150139831,-1.021422425,-1.774984073,-0.055138395,-0.411853714
158,11,5140,514011,51401121,1,1,1,1,0,1,1,0,1,1,1,1,1,1,12.385,26.424,71.149,19.892,17.06,17.208,8.956,19.704,16.008,25.704,26.352,11.943,23.88,34.481,2,10.23835,8.89725,10.41803,8.57095,9.15605,9.45061,9.89515,8.82228,11.02143,1,-0.081221325,-0.200345413,-0.318178245,-0.354776699,-0.315828402,-0.533468573,0.319821733,0.321309504,1.259555846
158,10,5141,514105,51410509,1,1,1,1,0,0,1,0,0,0,1,1,1,0,24.369,45.603,140.192,29.631,20.984,40.4,20.942,33.979,20.317,40.088,43.08,45.931,36.479,71.011,2,8.3581,10.00496,10.41803,8.76139,9.15605,10.31153,7.678,7.10653,7.28369,1,-1.25085065,0.444707367,-0.318178245,-0.250312475,-0.315828402,-0.115992741,-0.638273071,-0.604207402,-0.611844078
158,11,5141,514105,51410510,1,1,0,0,1,1,1,1,1,1,1,0,1,1,37.524,59.789,160.139,37.226,36.891,162.473,23.007,48.197,19.815,54.902,38.26,71.478,25.025,57.305,2,10.23835,11.62252,8.09367,10.05658,13.01885,11.61733,11.41779,8.57829,6.87554,1,-0.081221325,1.386661104,-1.592239759,0.46015286,1.636317524,0.517213527,0.977798627,0.189695417,-0.816195338
158,11,5141,514105,51410526,1,1,1,1,1,1,1,0,1,0,1,1,1,1,24.908,33.872,117.409,31.09,28.431,25.353,32.708,29.509,13.452,75.501,54.808,41.128,66.736,73.8,1,10.84499,11.62252,12.93734,11.42832,11.65115,11.61733,12.59517,10.34734,7.68313,0,0.29614548,1.386661104,1.062742058,1.212609039,0.945122022,0.517213527,1.486578664,1.143963628,-0.411853714
158,11,5142,514211,51421115,1,0,0,0,1,0,1,1,0,1,1,0,0,1,12.409,19.839,82.401,46.567,20.649,29.217,25.27,22.013,10.868,30.224,68.438,27.481,40.68,39.392,2,8.3581,7.73555,9.56975,9.31385,8.82274,8.70559,9.22591,6.90631,6.87554,1,-1.25085065,-0.87683819,-0.783149635,0.052734706,-0.484273509,-0.894742377,0.030623723,-0.712210896,-0.816195338
158,10,5143,514301,51430103,0,1,1,0,1,1,1,0,1,1,1,1,1,0,22.305,69.608,244.323,115.677,22.232,40.855,88.688,359.243,38.216,63.576,42.961,27.936,73.383,185.039,1,11.48712,10.70956,12.93734,6.74882,13.01885,6.82234,8.25602,7.50425,8.09086,0,0.695589213,0.855017095,1.062742058,-1.354290439,1.636317524,-1.807964697,-0.388493869,-0.389667648,-0.207712738
158,11,5143,514301,51430104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.911,34.721,90.736,31.08,24.704,20.032,18.016,50.902,16.136,41.17,36.232,24.879,39.745,39.015,1,12.25657,10.00496,11.18784,8.94763,8.82274,9.99445,8.99736,8.12441,10.1686,0,1.174233693,0.444707367,0.103781045,-0.148152125,-0.484273509,-0.269750624,-0.068139359,-0.055138395,0.8325636
158,10,5143,514301,51430119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.659,73.938,107.909,43.003,105.796,22.564,18.652,53.602,19.914,56.849,50.026,33.005,32.686,60.948,2,13.51543,11.62252,12.93734,9.13133,11.65115,14.67371,8.51577,7.70526,9.52551,1,1.957320822,1.386661104,1.062742058,-0.04738507,0.945122022,1.99930801,-0.276248362,-0.281238009,0.510583319
158,11,5143,514301,51430120,1,1,1,1,1,0,1,1,1,1,1,1,1,1,10.122,48.287,121.336,18.616,15.96,62.818,20.99,26.088,27.184,42.943,37.177,27.808,44.944,148.071,2,13.30161,11.62252,9.56975,12.15847,13.01885,9.99445,12.59517,9.08085,8.99128,1,1.824311838,1.386661104,-0.783149635,1.613126542,1.636317524,-0.269750624,1.486578664,0.460788394,0.24310672
158,10,5144,514404,51440413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.511,36.352,139.048,53.919,32.233,68.207,39.184,90.153,66.273,45.191,47.353,91.855,82.409,85.262,2,8.3581,8.46096,9.92809,8.16805,9.15605,11.10343,9.89515,7.91135,7.28369,1,-1.25085065,-0.454410175,-0.586731179,-0.575784029,-0.315828402,0.268014032,0.319821733,-0.170068095,-0.611844078
158,11,5144,514404,51440414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.277,21.903,84.576,108.04,17.072,28.609,10.823,49.984,25.985,28.743,37.504,36.793,86.695,53.456,1,7.34568,8.89725,12.93734,10.25252,8.82274,11.61733,11.41779,7.70526,9.52551,0,-1.88063718,-0.200345413,1.062742058,0.567634062,-0.484273509,0.517213527,0.977798627,-0.281238009,0.510583319
158,10,5144,514404,51440429,1,1,1,1,1,1,1,1,1,0,1,0,1,1,21.76,47.485,63.755,88.133,46.74,27.181,23.076,55.089,20.303,82.465,53.869,93.14,37.04,69.671,2,9.03613,7.08155,11.18784,8.16805,8.82274,14.67371,12.13375,7.30474,8.52147,1,-0.829074944,-1.257682019,0.103781045,-0.575784029,-0.484273509,1.99930801,1.287185703,-0.497288151,0.007883725
158,10,5145,514509,51450910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.999,46.8,119.977,41.91,16.263,28.571,21.401,42.753,10.685,64.328,62.501,41.625,90.469,402.823,2,8.3581,8.46096,10.41803,12.72711,13.01885,14.67371,9.6723,8.12441,7.68313,1,-1.25085065,-0.454410175,-0.318178245,1.925049123,1.636317524,1.99930801,0.223521786,-0.055138395,-0.411853714
158,11,5145,514509,51450911,0,1,1,1,0,0,1,1,1,0,1,1,0,0,34.164,84.818,115.804,38.292,46.439,60.227,36.436,37.153,15.119,86.012,70.513,38.728,80.644,102.584,2,8.3581,11.62252,10.41803,9.68014,8.24029,14.67371,9.22591,9.08085,8.52147,1,-1.25085065,1.386661104,-0.318178245,0.253659936,-0.778626671,1.99930801,0.030623723,0.460788394,0.007883725
158,10,5145,514509,51450926,0,1,1,0,0,0,1,1,1,1,1,1,1,1,30.455,64.177,90.946,42.678,32.953,23.609,17.41,34.515,9.029,12.888,54.721,71.392,10.237,40.28,1,10.26525,8.89725,12.93734,8.16805,8.51896,12.25252,8.76168,8.12441,8.52147,0,-0.064487896,-0.200345413,1.062742058,-0.575784029,-0.637795019,0.825228759,-0.16998352,-0.055138395,0.007883725
158,11,5145,514509,51450927,1,1,0,1,0,1,1,1,1,1,1,1,1,0,30.915,80.724,131.556,79.711,30.176,105.431,49.79,51.654,33.76,68.696,51.444,37.078,51.824,91.605,1,10.84499,11.62252,12.93734,9.68014,13.01885,13.1082,10.59469,7.91135,8.52147,0,0.29614548,1.386661104,1.062742058,0.253659936,1.636317524,1.240163619,0.62211325,-0.170068095,0.007883725
158,10,5146,514605,51460511,1,1,0,1,0,1,1,1,1,1,1,1,1,1,49.761,59.087,261.114,59.618,29.869,40.817,17.928,148.807,33.968,48.177,200.472,99.951,78.4,68.889,2,10.23835,10.70956,9.56975,10.45644,9.92675,9.71101,8.76168,10.34734,11.02143,1,-0.081221325,0.855017095,-0.783149635,0.679492624,0.073660794,-0.407195857,-0.16998352,1.143963628,1.259555846
158,11,5146,514605,51460512,1,1,1,1,1,1,1,1,1,0,1,1,1,1,35.529,43.424,230.065,33.208,93.432,37.143,28.736,44.185,20.53,65.822,45.591,30.289,102.384,40.56,2,10.23835,10.70956,11.18784,8.76139,11.65115,10.31153,8.51577,8.12441,8.99128,1,-0.081221325,0.855017095,0.103781045,-0.250312475,0.945122022,-0.115992741,-0.276248362,-0.055138395,0.24310672
158,10,5146,514605,51460527,1,0,0,0,1,0,1,1,1,0,1,0,0,1,45.464,26.959,196.888,171.169,7.96,71.601,35.719,33.847,9.809,35.96,77.487,20.529,7.96,64.54,1,13.51543,8.08091,9.92809,7.13627,7.98224,11.10343,5.04751,7.70526,9.52551,0,1.957320822,-0.675724696,-0.586731179,-1.141758074,-0.909037579,0.268014032,-1.774984073,-0.281238009,0.510583319
158,11,5146,514605,51460528,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23.956,75.296,380.978,304.837,15.368,27.864,25.149,32.848,28.048,50.024,36.304,47,72.152,49.048,1,12.25657,7.40784,10.41803,5.09484,10.92487,7.82995,7.97991,6.90631,9.52551,0,1.174233693,-1.067673559,-0.318178245,-2.261566942,0.578081393,-1.319356206,-0.507809006,-0.712210896,0.510583319
158,10,5148,514805,51480509,1,0,1,1,1,1,1,1,1,0,1,0,1,1,15.243,45.33,335.283,47.435,17.627,22.263,10.56,61.503,23.85,103.825,35.191,93.086,64.546,253.049,2,10.23835,8.08091,12.93734,8.37412,8.82274,11.10343,8.25602,7.70526,6.44721,1,-0.081221325,-0.675724696,1.062742058,-0.462746103,-0.484273509,0.268014032,-0.388493869,-0.281238009,-1.030650258
158,11,5148,514805,51480510,0,0,1,0,0,0,1,1,0,1,1,1,0,1,44.618,64.376,172.18,45.607,6.544,8.495,24.74,69.678,15.917,46.507,36.306,60.501,3.008,126.681,2,10.23835,6.73999,12.93734,8.37412,7.98224,12.25252,6.95612,3.03682,12.56518,1,-0.081221325,-1.456582658,1.062742058,-0.462746103,-0.909037579,0.825228759,-0.95021835,-2.799507072,2.032475748
